Title,Event URL,Image URL,Categories,Mode,Date,Time,Location,Register Link
100% Fully-Funded C++ Certification Scholarships for Women in Tech by The HerTech Academy ,https://events.herkey.com/events/100-fully-funded-c-certification-scholarships-for-women-in-tech-by-the-hertech-academy/1114,https://assets.jobsforher.com/uploads/v3/events/208ceae514acc3d97d1843489ad654.png,"Career Development, Special events, Women Returnees, HerTech",Online,"4th Nov, 2021 to 31st Jan, 2022",12:00pm to 11:00pm,Any,N/A
Flipkart Returnship Program 2021: Flip Forward ,https://events.herkey.com/events/flipkart-returnship-program-2021-flip-forward/1124,https://assets.jobsforher.com/uploads/v3/events/6cf0146f2784d9bd15cfd3ef9498ae.png,"Career Development, Diversity Drive, Women Returnees",Online,"3rd Jan, 2022 to 31st Jan, 2022",9:00am to 5:00pm,Bangalore,N/A
Virtual Hiring Event at Danaher IDC ,https://events.herkey.com/events/virtual-hiring-event-at-danaher-idc/1138,https://assets.jobsforher.com/uploads/v3/events/762f4bc5faf61b2cc5c65d4066ef1a.png,Career Development,Online,"21st Jan, 2022",9:30am to 11:30am,Bangalore,N/A
Meether with Halodoc- A Hiring Event for Women Returnees In Tech ,https://events.herkey.com/events/meether-with-halodoc-a-hiring-event-for-women-returnees-in-tech/1134,https://assets.jobsforher.com/uploads/v3/events/01628b7bc54230412b06ff16343c80.png,"Career Development, Diversity Drive, Meet-Ups, Women Returnees",Online,"19th Jan, 2022",10:00am to 5:00pm,Any,N/A
Mentoring Session on: How to Use Your Career Break to Your Advantage When You're Ready to Return to Work,https://events.herkey.com/events/mentoring-session-on-how-to-use-your-career-break-to-your-advantage-when-you-re-ready-to-return-to-work/1128,https://assets.jobsforher.com/uploads/v3/events/fb486cef94847bce1a435a77a3883e.png,"Career Development, Q&A Sessions, Women Returnees",Online,"18th Jan, 2022",11:00am to 12:30pm,Any,N/A
New Beginnings - Micron ,https://events.herkey.com/events/new-beginnings-micron/1091,https://assets.jobsforher.com/uploads/v3/events/6e14c0245124c3759234db9e849c3c.png,"Diversity Drive, Women Returnees",Online,"19th Oct, 2021 to 15th Jan, 2022",9:00am to 6:00pm,Hyderabad,N/A
Be Employable with 101 Non-Tech Scholarships | Karnataka ,https://events.herkey.com/events/be-employable-with-101-non-tech-scholarships-karnataka/1119,https://assets.jobsforher.com/uploads/v3/events/1725ad563671fd64b1d30e7de3bc3e.png,"Career Development, Special events, Women Returnees",Online,"12th Nov, 2021 to 12th Jan, 2022",6:00pm to 11:59pm,Any,N/A
Collins Aerospace Virtual Hiring Event - Digital Technology ,https://events.herkey.com/events/collins-aerospace-virtual-hiring-event-digital-technology/1132,https://assets.jobsforher.com/uploads/v3/events/2bf6de680981c26dc52fdedc92cdef.png,"Career Development, Diversity Drive",Online,"11th Jan, 2022",10:00am to 1:00pm,Any,N/A
AmazeHer — Virtual Networking Event for Women in Operations ,https://events.herkey.com/events/amazeher-virtual-networking-event-for-women-in-operations/1116,https://assets.jobsforher.com/uploads/v3/events/ad1699a856422529830879c757967f.png,"Career Development, Diversity Drive, Women Returnees, networking event",Online,"18th Dec, 2021",10:00am to 1:00pm,Any,N/A
EXL Analytics-Networking event for women professionals ,https://events.herkey.com/events/exl-analytics-networking-event-for-women-professionals/1127,https://assets.jobsforher.com/uploads/v3/events/6705f06a44de968034d7a7fac68ed4.png,"Career Development, Women Returnees, networking event",Online,"18th Dec, 2021",10:00am to 11:00am,Any,N/A
The HerKey Conclave for Globally Rising Women Leaders | Dec 2021 ,https://events.herkey.com/events/the-herkey-conclave-for-globally-rising-women-leaders-dec-2021/1105,https://assets.jobsforher.com/uploads/v3/events/05b39994502537a0eb8f68d50acf2b.png,"Special events, Women In Leadership",Online,"11th Dec, 2021",10:45am to 2:00pm,Any,N/A
Group Mentoring Session: How to Highlight Career Breaks In Your Tech Journey To Your Advantage And Showcase New Skills Acquired During A Break On Your Resume.,https://events.herkey.com/events/group-mentoring-session-how-to-highlight-career-breaks-in-your-tech-journey-to-your-advantage-and-showcase-new-skills-acquired-during-a-break-on-your-resume/1121,https://assets.jobsforher.com/uploads/v3/events/0265c799fa21191f988daf129dc45e.png,"Career Development, Q&A Sessions, Women Returnees",Online,"2nd Dec, 2021",11:00am to 12:00pm,Any,N/A
Next Innings - Returnship Program for Women Engineers,https://events.herkey.com/events/next-innings-returnship-program-for-women-engineers/1074,https://assets.jobsforher.com/uploads/v3/events/2a50b271cbc280dc6da18bda70e8a0.png,"Career Development, Women Returnees",Online,"3rd Aug, 2021 to 30th Nov, 2021",9:00am to 6:00pm,Any,N/A
Shaping Your Future – Get to know Dow,https://events.herkey.com/events/shaping-your-future-get-to-know-dow/1122,https://assets.jobsforher.com/uploads/v3/events/d4db3b57b7657838ebf451577c948b.png,"Career Development, Diversity Drive, Q&A Sessions, Women Returnees",Online,"23rd Nov, 2021",1:00pm to 9:30pm,Any,N/A
Yara Digital Farming: Networking Event For Women Professionals,https://events.herkey.com/events/yara-digital-farming-networking-event-for-women-professionals/1115,https://assets.jobsforher.com/uploads/v3/events/fdc01108ee3440e1515f003cd706fc.png,"Career Development, Women Returnees, Women in Tech",Online,"13th Nov, 2021",10:00am to 12:00pm,Any,N/A
NEXT INNINGS - TECH TALK,https://events.herkey.com/events/next-innings-tech-talk/1104,https://assets.jobsforher.com/uploads/v3/events/3bac4a714043429aa1e5689dcc00d9.png,"Career Development, Diversity Drive, Women Returnees",Online,"29th Oct, 2021",10:00am to 11:00am,Any,N/A
Xperi: Hiring and Networking Event For Women Professionals,https://events.herkey.com/events/xperi-hiring-and-networking-event-for-women-professionals/1102,https://assets.jobsforher.com/uploads/v3/events/15984d9d56761d99306a43c5deb160.png,"Career Development, Diversity Drive, Q&A Sessions, Diversity & Inclusion",Online,"23rd Oct, 2021",10:00am to 11:30am,Any,N/A
The Motherboard: Make Your Next Power Move,https://events.herkey.com/events/the-motherboard-make-your-next-power-move/1094,https://assets.jobsforher.com/uploads/v3/events/9a0124e21bdfb4db00bd95c566ee8c.png,"Career Development, Women Returnees",Online,"22nd Oct, 2021",10:00am to 10:45am,Any,N/A
#WomenInTech: Your Career Awaits You at Dell,https://events.herkey.com/events/womenintech-your-career-awaits-you-at-dell/1055,https://assets.jobsforher.com/uploads/v3/events/d7ffe5eac54e4b5cf64f7a1b5b0298.png,"Career Development, Diversity Drive, Women Returnees",Online,"14th Jul, 2021 to 14th Oct, 2021",11:47pm to 5:00pm,Any,N/A
Citrix: Networking Event For Women Professionals,https://events.herkey.com/events/citrix-networking-event-for-women-professionals/1096,https://assets.jobsforher.com/uploads/v3/events/dbb678a2b4c7fef544803e393f6449.png,"Career Development, Diversity Drive, Women Returnees",Online,"9th Oct, 2021",9:30am to 11:00am,Any,N/A
Thoughtworks Vapasi - Bringing women back to work,https://events.herkey.com/events/thoughtworks-vapasi-bringing-women-back-to-work/1060,https://assets.jobsforher.com/uploads/v3/events/41406b8ffaef6a05ff25866645a655.png,"Career Development, Women Returnees",Offline,"23rd Aug, 2021 to 24th Sep, 2021",9:30am to 5:30pm,"Bangalore,Hyderabad",N/A
PHOENIX - FLY BACK TO WORK WITH MYNTRA,https://events.herkey.com/events/phoenix-fly-back-to-work-with-myntra/1085,https://assets.jobsforher.com/uploads/v3/events/9572c2a564da316e82bb6eb362f7b9.png,"Career Development, Diversity Drive, Women Returnees",Online,"16th Aug, 2021 to 20th Sep, 2021",9:00am to 6:00pm,Any,N/A
"HerRising 2021 — Virtual Career Fair, Conference and Awards For Women",https://events.herkey.com/events/herrising-2021-virtual-career-fair-conference-and-awards-for-women/1037,https://assets.jobsforher.com/uploads/v3/events/0c5bd6fc27289c3d29f921ed8b7fdb.png,"Career Development, Diversity Drive, Job fairs, Conferences",Online,"18th Sep, 2021",9:00am to 6:00pm,Any,N/A
Decode with Google,https://events.herkey.com/events/decode-with-google/1075,https://assets.jobsforher.com/uploads/v3/events/cd1f2e745384c62141c312545d304a.png,Career Development,Online,"26th Aug, 2021",10:00am to 12:30pm,Bangalore,N/A
"Get. Set. Ready. For A Career in the Post-Pandemic World: Webinar by Dr. Anshul Verma, SPJIMR",https://events.herkey.com/events/get-set-ready-for-a-career-in-the-post-pandemic-world-webinar-by-dr-anshul-verma-spjimr/1082,https://assets.jobsforher.com/uploads/v3/events/874e3cc4cc7c512e74b8a2ac82b178.png,"Career Development, Webinars, Women Returnees, Women In Leadership",Online,"26th Aug, 2021",11:00am to 12:00pm,Any,N/A
"Ed-tech courses in Full Stack Python, Data Science & FinTech",https://events.herkey.com/events/ed-tech-courses-in-full-stack-python-data-science-fintech/1069,https://assets.jobsforher.com/uploads/v3/events/f0b9419873768ff460d00a575fbda0.png,"Career Development, Women Returnees, HerTech",Online,"19th Jul, 2021 to 19th Aug, 2021",9:00am to 6:00pm,Any,N/A
Post Graduate Program in Data Engineering,https://events.herkey.com/events/post-graduate-program-in-data-engineering/1068,https://assets.jobsforher.com/uploads/v3/events/e1fa2c03a8e1e1d565bf30e8704035.png,"Career Development, Women Returnees, HerTech",Online,"19th Jul, 2021 to 19th Aug, 2021",9:00am to 6:00pm,Any,N/A
Hiring Event for Women Professionals: NextGen Healthcare,https://events.herkey.com/events/hiring-event-for-women-professionals-nextgen-healthcare/1078,https://assets.jobsforher.com/uploads/v3/events/1d5c4abf849f0d91a5fb276a23a500.png,"Career Development, Women Returnees",Online,"14th Aug, 2021",10:00am to 5:00pm,Any,N/A
Citrix: Networking Event For Women Professionals,https://events.herkey.com/events/citrix-networking-event-for-women-professionals/1077,https://assets.jobsforher.com/uploads/v3/events/3afde6eae6b3a5752e70d44d83ad61.png,"Career Development, Q&A Sessions, Women Returnees",Online,"14th Aug, 2021",9:30am to 11:00am,Any,N/A
QS Virtual MBA Event,https://events.herkey.com/events/qs-virtual-mba-event/1065,https://assets.jobsforher.com/uploads/v3/events/5783abfcca17f12821fd52551c97e7.png,"Career Development, Q&A Sessions, Women Returnees",Online,"2nd Aug, 2021 to 5th Aug, 2021",7:00pm to 9:30pm,Any,N/A
Coping with Stress While Managing Work/Life Balance,https://events.herkey.com/events/coping-with-stress-while-managing-work-life-balance/1073,https://assets.jobsforher.com/uploads/v3/events/cbf7660bf6b44debd2f488f7ef9656.png,"Webinars, Women Returnees, Women In Leadership",Online,"3rd Aug, 2021",4:30pm to 5:30pm,Any,N/A
Amazon Virtual Hiring,https://events.herkey.com/events/amazon-virtual-hiring/1040,https://assets.jobsforher.com/uploads/v3/events/5bd659025c0bcd387cec6fd8e7a2ca.png,"Career Development, Diversity Drive, Women Returnees",Online,"20th Apr, 2021 to 30th Jul, 2021",9:30am to 6:00pm,Any,N/A
Hiring Event For Women Professionals: Applied Materials,https://events.herkey.com/events/hiring-event-for-women-professionals-applied-materials/1056,https://assets.jobsforher.com/uploads/v3/events/2b56f9d3a7f8d6d63447b936b9dee3.png,"Career Development, Diversity Drive, Women Returnees",Online,"30th Jul, 2021",10:00am to 5:00pm,Any,N/A
Trailblazing Women at Salesforce India,https://events.herkey.com/events/trailblazing-women-at-salesforce-india/1058,https://assets.jobsforher.com/uploads/v3/events/90230dc9636c2335ceeebed9735c08.png,"Career Development, Q&A Sessions, Webinars, Women Returnees",Online,"29th Jul, 2021",12:00pm to 12:45pm,Any,N/A
Domain Experts-1,https://events.herkey.com/events/domain-experts-1/1064,https://assets.jobsforher.com/uploads/v3/events/fadf7672206e326d8c27605cd51797.png,"Career Development, Diversity Drive, Resume-Writing, Q&A Sessions",Offline,"12th Jul, 2021",11:00pm to 11:45pm,Bangalore,N/A
Relx Announces Online Networking Event for Women,https://events.herkey.com/events/relx-announces-online-networking-event-for-women/1053,https://assets.jobsforher.com/uploads/v3/events/5b548251e219e972de58fd0c89ce69.png,"Career Development, Q&A Sessions, Women Returnees",Online,"10th Jul, 2021",4:30pm to 6:00pm,Any,N/A
Corning Networking Event for Women,https://events.herkey.com/events/corning-networking-event-for-women/1059,https://assets.jobsforher.com/uploads/v3/events/fc672bd945885184b7274ce3e28741.png,"Career Development, Diversity Drive, Meet-Ups, Women Returnees",Online,"10th Jul, 2021",10:00am to 11:30am,Any,N/A
"Career Prep for A Post-Pandemic World: Webinar by Dr. Ashita Aggarwal, SPJIMR",https://events.herkey.com/events/career-prep-for-a-post-pandemic-world-webinar-by-dr-ashita-aggarwal-spjimr/1051,https://assets.jobsforher.com/uploads/v3/events/f7583493f07070d53278d60a227570.png,"Career Development, Webinars, Women Returnees",Online,"28th Jun, 2021",2:30pm to 3:30pm,Any,N/A
Networking & Hiring Event for Women,https://events.herkey.com/events/networking-hiring-event-for-women/1035,https://assets.jobsforher.com/uploads/v3/events/1720659b7a0da494939d3ef2952d62.png,"Career Development, Diversity Drive, Meet-Ups, Women Returnees",Online,"18th Jun, 2021",9:30am to 11:30am,Any,N/A
An Online Hiring Event by Siemens,https://events.herkey.com/events/an-online-hiring-event-by-siemens/1047,https://assets.jobsforher.com/uploads/v3/events/135ae248fbe88d2b01cd65d89cbd46.png,"Career Development, Diversity Drive, Women Returnees",Online,"11th Jun, 2021",9:45am to 5:00pm,Any,N/A
Make a Smooth Transition Back into The WorkForce with Morgan Stanley,https://events.herkey.com/events/make-a-smooth-transition-back-into-the-workforce-with-morgan-stanley/907,https://assets.jobsforher.com/uploads/v3/events/461b4e75fb2d95e30a38dd90313494.png,"Career Development, Diversity Drive, Q&A Sessions, Meet-Ups",Offline,"11th Mar, 2021 to 4th Jun, 2021",9:00am to 6:00pm,"Bangalore,Mumbai",N/A
An Exclusive Online Networking Event by HPE,https://events.herkey.com/events/an-exclusive-online-networking-event-by-hpe/1049,https://assets.jobsforher.com/uploads/v3/events/8554aca86ed9e8916de98565afaf09.png,"Career Development, Diversity Drive, Women Returnees",Online,"4th Jun, 2021",10:00am to 11:30am,Any,N/A
"Upskill First, Pay Later With Newton School For Women",https://events.herkey.com/events/upskill-first-pay-later-with-newton-school-for-women/1016,https://assets.jobsforher.com/uploads/v3/events/a42f5a5ea66c7c163d9ade86b541f9.png,"Career Development, Women Returnees",Online,"18th Feb, 2021 to 31st May, 2021",8:00am to 8:00pm,Any,N/A
Rebound - Back To Work,https://events.herkey.com/events/rebound-back-to-work/1045,https://assets.jobsforher.com/uploads/v3/events/ace161848397a013e33c74640ac765.png,"Career Development, Women Returnees",Online,"29th May, 2021",9:00am to 6:00pm,Any,N/A
Online STEM Masters Education Fair,https://events.herkey.com/events/online-stem-masters-education-fair/1048,https://assets.jobsforher.com/uploads/v3/events/500d4cdcaf2d5eca9c3597f36bdc28.png,"Career Development, Women Returnees, Women In Leadership",Online,"22nd May, 2021",3:00pm to 5:00pm,Any,N/A
She@Z : Networking & Hiring Event,https://events.herkey.com/events/she-z-networking-hiring-event/1022,https://assets.jobsforher.com/uploads/v3/events/4efe6028535b1f878da9fb4ee3776b.png,"Career Development, Diversity Drive, Q&A Sessions, Women Returnees",Online,"5th May, 2021 to 6th May, 2021",4:00pm to 3:00pm,Any,N/A
100% Fully-Funded Scholarships for Women in Tech by The HerTech Academy,https://events.herkey.com/events/100-fully-funded-scholarships-for-women-in-tech-by-the-hertech-academy/1025,https://assets.jobsforher.com/uploads/v3/events/6e9d7e85d788b2476c52184bfa6acd.png,"Career Development, Special events, Women Returnees, HerTech",Online,"15th Mar, 2021 to 25th Apr, 2021",4:00pm to 11:59pm,Any,N/A
Citrix: Networking Event For Women Professionals,https://events.herkey.com/events/citrix-networking-event-for-women-professionals/1030,https://assets.jobsforher.com/uploads/v3/events/f3c90ec833b4633ec4491b5a0ee923.png,"Career Development, Diversity Drive, Q&A Sessions, Meet-Ups",Online,"24th Apr, 2021",9:30am to 11:30am,Any,N/A
Nike's Online Networking & Hiring Event for Women,https://events.herkey.com/events/nike-s-online-networking-hiring-event-for-women/1036,https://assets.jobsforher.com/uploads/v3/events/690d45b728edb63d85419ad18dc8ab.png,"Career Development, Diversity Drive, Q&A Sessions, Women Returnees",Online,"23rd Apr, 2021",9:00am to 11:30am,Any,N/A
PropelHer: Returnee Program by Publicis Groupe,https://events.herkey.com/events/propelher-returnee-program-by-publicis-groupe/1032,https://assets.jobsforher.com/uploads/v3/events/e8a9a9d44a5e05e704d0dbb0558655.png,"Career Development, Diversity Drive, Q&A Sessions, Diversity & Inclusion",Online,"23rd Apr, 2021",9:30am to 11:30am,Any,N/A
Career: Looking Beyond a Job | Masterclass with Dr. Sudhendar Hanumantharao,https://events.herkey.com/events/career-looking-beyond-a-job-masterclass-with-dr-sudhendar-hanumantharao/1033,https://assets.jobsforher.com/uploads/v3/events/7e8317743333eb18016c428e23a3f8.png,"Career Development, Diversity Drive, Resume-Writing, Q&A Sessions",Online,"16th Apr, 2021",11:00am to 12:30pm,Any,N/A
Don’t Miss It: An Exclusive Hiring Event by Legrand,https://events.herkey.com/events/don-t-miss-it-an-exclusive-hiring-event-by-legrand/1029,https://assets.jobsforher.com/uploads/v3/events/37ac047727f5f9b3f87c3e49bc529b.png,"Career Development, Diversity Drive",Online,"12th Apr, 2021",9:00am to 1:00pm,Any,N/A
An Exclusive Online Networking Event by HPE,https://events.herkey.com/events/an-exclusive-online-networking-event-by-hpe/1031,https://assets.jobsforher.com/uploads/v3/events/d2ef2c952ed51a051d6f92f10bdc87.png,"Career Development, Diversity Drive, Q&A Sessions, Women Returnees",Online,"10th Apr, 2021",10:00am to 11:30am,Any,N/A
Get Back to Work with BlackRock,https://events.herkey.com/events/get-back-to-work-with-blackrock/1020,https://assets.jobsforher.com/uploads/v3/events/bebb0ca94293dd0b4340b29e03cec3.png,"Career Development, Diversity Drive",Online,"9th Apr, 2021",11:00am to 12:00pm,Any,N/A
Rediscover Yourself with RB,https://events.herkey.com/events/rediscover-yourself-with-rb/1019,https://assets.jobsforher.com/uploads/v3/events/5e7c0c1401f832e1dd7768c406d026.png,"Career Development, Diversity Drive",Online,"2nd Mar, 2021 to 31st Mar, 2021",1:00pm to 4:00pm,Any,N/A
Women March Together,https://events.herkey.com/events/women-march-together/1026,https://assets.jobsforher.com/uploads/v3/events/193f88d6713528ec40bcb5eb364d6c.png,"Meet-Ups, Webinars, Workshops, Women Returnees",Online,"13th Mar, 2021 to 27th Mar, 2021",10:00am to 4:00pm,Any,N/A
Salesforce: ThinkHERthon,https://events.herkey.com/events/salesforce-thinkherthon/1028,https://assets.jobsforher.com/uploads/v3/events/b2c0f4547fa47775620b40f9044728.png,"Career Development, Q&A Sessions, Meet-Ups, Women Returnees",Online,"27th Mar, 2021",11:00am to 11:45am,Any,N/A
#TakeTwo — Free Online Bootcamp for Tech Women on a Career Break,https://events.herkey.com/events/taketwo-free-online-bootcamp-for-tech-women-on-a-career-break/992,https://assets.jobsforher.com/uploads/v3/events/96508b0fbdb800466c729cf9286881.png,"Career Development, Diversity Drive, Women Returnees",Online,"16th Feb, 2021 to 26th Mar, 2021",8:00am to 8:00pm,Any,N/A
AmazeHer — Online Networking Event for Women in Compliance Operations,https://events.herkey.com/events/amazeher-online-networking-event-for-women-in-compliance-operations/1014,https://assets.jobsforher.com/uploads/v3/events/bca8dd018b21ff36e61f1b4ac04d89.png,"Career Development, Diversity Drive, Q&A Sessions, Meet-Ups",Online,"13th Mar, 2021",10:00am to 2:00pm,Bangalore,N/A
The HerTech Academy: 100% Scholarships for Women to Excel in Their Tech Careers,https://events.herkey.com/events/the-hertech-academy-100-scholarships-for-women-to-excel-in-their-tech-careers/1011,https://assets.jobsforher.com/uploads/v3/events/09c7b8c5cb94e09487635194b82fde.png,"Career Development, Special events, Women Returnees, HerTech",Online,"5th Feb, 2021 to 12th Mar, 2021",12:00pm to 11:59pm,Any,N/A
Fireside Chat Series With BOMA Women,https://events.herkey.com/events/fireside-chat-series-with-boma-women/1003,https://assets.jobsforher.com/uploads/v3/events/aef7f1f945bfbc94684369f6c5e83a.png,"Webinars, Diversity & Inclusion",Online,"28th Jan, 2021 to 11th Mar, 2021",7:00pm to 8:00pm,Any,N/A
Whirlpool Hiring Event for Women Returnees,https://events.herkey.com/events/whirlpool-hiring-event-for-women-returnees/1018,https://assets.jobsforher.com/uploads/v3/events/45f6f0ed6f48756cb9ad00f55df978.png,"Career Development, Diversity Drive",Online,"6th Mar, 2021",10:00am to 6:00pm,Any,N/A
BloxHER: A Hiring Event by InfoBlox,https://events.herkey.com/events/bloxher-a-hiring-event-by-infoblox/1010,https://assets.jobsforher.com/uploads/v3/events/376509e351c8015affa2353dcc36c7.png,"Career Development, Diversity Drive, Women Returnees",Online,"4th Mar, 2021 to 5th Mar, 2021",9:30am to 6:00pm,Any,N/A
AccelHERate and DivHERsity Awards 2021,https://events.herkey.com/events/accelherate-and-divhersity-awards-2021/1009,https://assets.jobsforher.com/uploads/v3/events/95f5c4f94ecefebc0ae1ca3c426336.png,"Diversity Drive, Special events, Conferences, Awards",Online,"5th Mar, 2021",9:00am to 6:00pm,Any,N/A
A Virtual Networking Event for Women Content Writers,https://events.herkey.com/events/a-virtual-networking-event-for-women-content-writers/1017,https://assets.jobsforher.com/uploads/v3/events/2e060d5622f2b712f698d05573b8b8.png,"Career Development, Meet-Ups, Women Returnees",Online,"2nd Mar, 2021",4:00pm to 5:00pm,Any,N/A
A Virtual Networking Event for Careers in Mumbai Group,https://events.herkey.com/events/a-virtual-networking-event-for-careers-in-mumbai-group/1012,https://assets.jobsforher.com/uploads/v3/events/a57cec21c1fabb673ed48fd151f92d.png,"Meet-Ups, Women Returnees, Women in Tech, Women In Leadership",Online,"12th Feb, 2021",3:00pm to 4:00pm,Any,N/A
How to Influence and Develop Your Leadership Potential,https://events.herkey.com/events/how-to-influence-and-develop-your-leadership-potential/1005,https://assets.jobsforher.com/uploads/v3/events/673b52bf822db1f3ba60287376fba7.png,"Career Development, Diversity Drive",Online,"11th Feb, 2021",12:00pm to 1:00pm,Any,N/A
Strive for Her – Virtual Information Session For Women in Technology,https://events.herkey.com/events/strive-for-her-virtual-information-session-for-women-in-technology/997,https://assets.jobsforher.com/uploads/v3/events/25e9c9132229cafc7331a23fcc63a2.png,"Career Development, Diversity Drive, Q&A Sessions, Women Returnees",Online,"6th Feb, 2021",10:00am to 11:30am,Any,N/A
How to Prioritise and Be Productive Every Single Day,https://events.herkey.com/events/how-to-prioritise-and-be-productive-every-single-day/1006,https://assets.jobsforher.com/uploads/v3/events/d730e2fca049f95b19c2c9772917e5.png,"Career Development, Diversity Drive, Diversity & Inclusion, Women Returnees",Online,"5th Feb, 2021",12:00pm to 12:45pm,Any,N/A
101 Scholarships For Women Every Month To Upskill Women in Technology,https://events.herkey.com/events/101-scholarships-for-women-every-month-to-upskill-women-in-technology/998,https://assets.jobsforher.com/uploads/v3/events/ef6bf6fed8533c404b19dd2c8b50a9.png,"Career Development, Special events, Women Returnees, HerTech",Online,"1st Jan, 2021 to 4th Feb, 2021",8:00am to 11:00pm,Any,N/A
"Upskill First, Pay Later With Newton School For Women",https://events.herkey.com/events/upskill-first-pay-later-with-newton-school-for-women/1001,https://assets.jobsforher.com/uploads/v3/events/464f06a09a10bf5b3e7b4d9563addd.png,"Career Development, Women Returnees",Online,"7th Jan, 2021 to 31st Jan, 2021",8:00am to 8:00pm,Any,N/A
Salesforce - Virtual Networking & Hiring For Women In Tech,https://events.herkey.com/events/salesforce-virtual-networking-hiring-for-women-in-tech/1004,https://assets.jobsforher.com/uploads/v3/events/ccc57552442422c5b97b82b3a7376f.png,"Career Development, Diversity Drive, Women Returnees",Online,"29th Jan, 2021",9:30am to 11:00am,Any,N/A
A Virtual Networking Event for Women Freelancers,https://events.herkey.com/events/a-virtual-networking-event-for-women-freelancers/1002,https://assets.jobsforher.com/uploads/v3/events/35ba7c23e016fe22a5d28f8369d7cb.png,"Career Development, Meet-Ups, Women Returnees",Online,"28th Jan, 2021",3:00pm to 4:00pm,Any,N/A
A Unique Job Opportunity with Yatra,https://events.herkey.com/events/a-unique-job-opportunity-with-yatra/993,https://assets.jobsforher.com/uploads/v3/events/3ebbc80c6f42bbd5c559e1be2b4db1.png,"Career Development, Diversity Drive, Women Returnees",Online,"24th Nov, 2020 to 24th Jan, 2021",9:00am to 11:59pm,Any,N/A
A Masterclass on Work-Life Integration with Experts from Aditya Birla Capital,https://events.herkey.com/events/a-masterclass-on-work-life-integration-with-experts-from-aditya-birla-capital/1000,https://assets.jobsforher.com/uploads/v3/events/bc39940fca6a0a351da5f8fe0f5771.png,"Career Development, Q&A Sessions, Workshops",Online,"19th Jan, 2021",12:00pm to 1:00pm,Any,N/A
Returning to Work After a Career Break — What To Consider & How to Act On It,https://events.herkey.com/events/returning-to-work-after-a-career-break-what-to-consider-how-to-act-on-it/999,https://assets.jobsforher.com/uploads/v3/events/5e27ccee3b46e4b1fe03ece0cbe691.png,"Career Development, Q&A Sessions, Women Returnees",Online,"12th Jan, 2021",3:00pm to 4:00pm,Any,N/A
Essential Tech Courses by Simplilearn,https://events.herkey.com/events/essential-tech-courses-by-simplilearn/871,https://assets.jobsforher.com/uploads/v3/events/a40a1bf11e1b57cf49479c4375d602.png,Career Development,Online,"26th Jun, 2020 to 31st Dec, 2020",9:00am to 5:00pm,Any,N/A
Exide Life Insurance: Be an Insurance Advisor/Agent,https://events.herkey.com/events/exide-life-insurance-be-an-insurance-advisor-agent/900,https://assets.jobsforher.com/uploads/v3/events/2ca6ef08f94ea48aa9ce813e49f94f.png,"Career Development, Diversity Drive, Special events, Diversity & Inclusion",Online,"22nd Sep, 2020 to 22nd Dec, 2020",9:00am to 6:00pm,Any,N/A
International Kids Film Festival,https://events.herkey.com/events/international-kids-film-festival/980,https://assets.jobsforher.com/uploads/v3/events/c6fb87004e346eea4b0254235f85ff.png,Special events,Online,"20th Nov, 2020 to 20th Dec, 2020",12:00am to 11:59pm,Any,N/A
WIZKIDS 2020,https://events.herkey.com/events/wizkids-2020/981,https://assets.jobsforher.com/uploads/v3/events/2ea60bf3e351909ce337fc4ee8c016.png,Special events,Online,"25th Oct, 2020 to 20th Dec, 2020",12:00am to 11:59pm,Any,N/A
A Virtual Meet for Women on a Career Break,https://events.herkey.com/events/a-virtual-meet-for-women-on-a-career-break/994,https://assets.jobsforher.com/uploads/v3/events/49b19cf2e64ab5e38b8e9b07230a16.png,"Career Development, Meet-Ups, Women Returnees",Online,"17th Dec, 2020",3:00pm to 4:00pm,Any,N/A
sss,https://events.herkey.com/events/sss/1131,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,Diversity Drive,Online,"16th Dec, 2020 to 17th Dec, 2020",2:00pm to 12:00pm,Bangalore,N/A
A Virtual Networking Event with Nike,https://events.herkey.com/events/a-virtual-networking-event-with-nike/996,https://assets.jobsforher.com/uploads/v3/events/f177dd224865e07cd4d6d246d0655d.png,"Career Development, Q&A Sessions, Women Returnees",Online,"16th Dec, 2020",8:30am to 10:45am,Any,N/A
AmazeHer — Virtual Networking Event for Women in Operations,https://events.herkey.com/events/amazeher-virtual-networking-event-for-women-in-operations/988,https://assets.jobsforher.com/uploads/v3/events/826ab9cc6fb31109e12d02be1c8a5d.png,"Career Development, Diversity Drive, Meet-Ups, Diversity & Inclusion",Online,"5th Dec, 2020",10:00am to 2:00pm,Any,N/A
The HerKey Conclave for Globally Rising Women Leaders | Dec 2020,https://events.herkey.com/events/the-herkey-conclave-for-globally-rising-women-leaders-dec-2020/909,https://assets.jobsforher.com/uploads/v3/events/07a65c81997a9bd10c18c76716e7b7.png,"Conferences, Women In Leadership",Online,"4th Dec, 2020",2:30pm to 7:00pm,Any,N/A
Build Your Future with Amazon,https://events.herkey.com/events/build-your-future-with-amazon/905,https://assets.jobsforher.com/uploads/v3/events/6db92422645ea04271e5b3bc30ac27.png,"Career Development, Diversity Drive, Diversity & Inclusion, Women Returnees",Offline,"23rd Sep, 2020 to 2nd Dec, 2020",9:00am to 6:00pm,"Bangalore,Hyderabad",N/A
